3752,KLHL18,
3753,RP11-708J19.1,
3754,PTPN23,
3755,SCAP,
3756,ELP6,
3757,CSPG5,
3758,SMARCC1,
3759,DHX30,
3760,MAP4,
3761,CDC25A,
3762,CAMP,
3763,ZNF589,
3764,NME6,
3765,SPINK8,
3766,PLXNB1,
3767,CCDC51,
3768,TMA7,
3769,RP11-24C3.2,
3770,SHISA5,
3771,PFKFB4,
3772,UCN2,
3773,COL7A1,
3774,UQCRC1,
3775,SLC26A6,
3776,CELSR3,
3777,NCKIPSD,
3778,IP6K2,
3779,PRKAR2A,
3780,PRKAR2A-AS1,
3781,SLC25A20,
3782,ARIH2OS,
3783,ARIH2,
3784,RP13-131K19.1,
3785,RP13-131K19.2,
3786,RP13-131K19.7,
3787,P4HTM,
3788,WDR6,
3789,DALRD3,
3790,NDUFAF3,
3791,IMPDH2,
3792,RP13-131K19.6,
3793,QRICH1,
3794,QARS,
3795,USP19,
3796,LAMB2,
3797,CCDC71,
3798,KLHDC8B,
3799,CCDC36,
3800,RP11-3B7.1,
3801,C3orf62,
3802,USP4,
3803,GPX1,
3804,RHOA,
3805,TCTA,
3806,AMT,
3807,NICN1,
3808,DAG1,
3809,BSN,
3810,APEH,
3811,MST1,
3812,RNF123,
3813,GMPPB,
3814,IP6K1,
3815,CDHR4,
3816,FAM212A,
3817,UBA7,
3818,TRAIP,
3819,CAMKV,
3820,MST1R,
3821,MON1A,
3822,RBM6,
3823,RBM5,
3824,RBM5-AS1,
3825,SEMA3F-AS1,
3826,SEMA3F,
3827,SLC38A3,
3828,GNAI2,
3829,U73166.2,
3830,SEMA3B-AS1,
3831,SEMA3B,
3832,LSMEM2,
3833,IFRD2,
3834,HYAL3,
3835,NAT6,
3836,HYAL1,
3837,HYAL2,
3838,TUSC2,
3839,RASSF1,
3840,RASSF1-AS1,
3841,ZMYND10,
3842,NPRL2,
3843,CYB561D2,
3844,TMEM115,
3845,CACNA2D2,
3846,CYB561D2.1,
3847,C3orf18,
3848,HEMK1,
3849,CISH,
3850,MAPKAPK3,
3851,RP11-804H8.6,
3852,MANF,
3853,RBM15B,
3854,VPRBP,
3855,RAD54L2,
3856,TEX264,
3857,GRM2,
3858,RRP9,
3859,PARP3,
3860,PCBP4,
3861,ABHD14B,
3862,ABHD14A,
3863,ACY1,
3864,RPL29,
3865,DUSP7,
3866,POC1A,
3867,ALAS1,
3868,TWF2,
3869,RP5-1157M23.2,
3870,PPM1M,
3871,WDR82,
3872,GLYCTK,
3873,DNAH1,
3874,BAP1,
3875,PHF7,
3876,SEMA3G,
3877,TNNC1,
3878,NISCH,
3879,STAB1,
3880,NT5DC2,
3881,SMIM4,
3882,PBRM1,
3883,GNL3,
3884,GLT8D1,
3885,SPCS1,
3886,NEK4,
3887,ITIH1,
3888,ITIH3,
3889,ITIH4,
3890,RP5-966M1.6,
3891,TMEM110-MUSTN1,
3892,TMEM110,
3893,SFMBT1,
3894,RP11-894J14.5,
3895,RFT1,
3896,PRKCD,
3897,TKT,
3898,DCP1A,
3899,CACNA1D,
3900,CHDH,
3901,IL17RB,
3902,RP11-884K10.7,
3903,ACTR8,
3904,SELK,
3905,CACNA2D3,
3906,LRTM1,
3907,WNT5A,
3908,WNT5A-AS1,
3909,CCDC66,
3910,FAM208A,
3911,ARHGEF3,
3912,SPATA12,
3913,IL17RD,
3914,HESX1,
3915,APPL1,
3916,ASB14,
3917,DNAH12,
3918,PDE12,
3919,ARF4,
3920,ARF4-AS1,
3921,DENND6A,
3922,DENND6A-AS1,
3923,RP11-755B10.3,
3924,SLMAP,
3925,FLNB,
3926,DNASE1L3,
3927,ABHD6,
3928,RPP14,
3929,RP11-80H18.3,
3930,PXK,
3931,PDHB,
3932,RP11-802O23.3,
3933,RP11-359I18.5,
3934,KCTD6,
3935,ACOX2,
3936,FAM107A,
3937,FAM3D-AS1,
3938,FAM3D,
3939,C3orf67,
3940,FHIT,
3941,PTPRG,
3942,C3orf14,
3943,FEZF2,
3944,CADPS,
3945,C3orf49,
3946,THOC7,
3947,ATXN7,
3948,PSMD6-AS2,
3949,RP11-245J9.5,
3950,PSMD6,
3951,RP11-245J9.4,
3952,RP11-245J9.6,
3953,PRICKLE2-AS1,
3954,PRICKLE2,
3955,ADAMTS9,
3956,ADAMTS9-AS1,
3957,ADAMTS9-AS2,
3958,MAGI1,
3959,SLC25A26,
3960,LRIG1,
3961,KBTBD8,
3962,SUCLG2,
3963,SUCLG2-AS1,
3964,FAM19A1,
3965,EOGT,
3966,TMF1,
3967,UBA3,
3968,ARL6IP5,
3969,LMOD3,
3970,FRMD4B,
3971,MITF,
3972,LINC01212,
3973,FOXP1,
3974,RP11-154H23.4,
3975,RP11-154H23.3,
3976,EIF4E3,
3977,GPR27,
3978,PROK2,
3979,LINC00877,
3980,RYBP,
3981,SHQ1,
3982,GXYLT2,
3983,PPP4R2,
3984,EBLN2,
3985,PDZRN3,
3986,CNTN3,
3987,RP11-803B1.8,
3988,LINC00960,
3989,ZNF717,
3990,ROBO1,
3991,GBE1,
3992,LINC00971,
3993,CADM2,
3994,VGLL3,
3995,LINC00506,
3996,CHMP2B,
3997,HTR1F,
3998,CGGBP1,
3999,RP11-159G9.5,
4000,ZNF654,
4001,C3orf38,
4002,EPHA3,
4003,PROS1,
4004,ARL13B,
4005,STX19,
4006,DHFRL1,
4007,NSUN3,
4008,MTRNR2L12,
4009,ARL6,
4010,CRYBG3,
4011,MINA,
4012,CLDND1,
4013,CPOX,
4014,GPR15,
4015,ST3GAL6-AS1,
4016,ST3GAL6,
4017,DCBLD2,
4018,RP11-201E8.1,
4019,COL8A1,
4020,CMSS1,
4021,FILIP1L,
4022,TBC1D23,
4023,NIT2,
4024,TOMM70A,
4025,LNP1,
4026,TMEM45A,
4027,TFG,
4028,ABI3BP,
4029,IMPG2,
4030,SENP7,
4031,TRMT10C,
4032,PCNP,
4033,ZBTB11,
4034,ZBTB11-AS1,
4035,RPL24,
4036,CEP97,
4037,NXPE3,
4038,NFKBIZ,
4039,ALCAM,
4040,CBLB,
4041,LINC00882,
4042,DUBR,
4043,RP11-446H18.5,
4044,RP11-115H18.1,
4045,BBX,
4046,LINC00636,
4047,CD47,
4048,LINC01215,
4049,IFT57,
4050,HHLA2,
4051,MYH15,
4052,KIAA1524,
4053,DZIP3,
4054,TRAT1,
4055,MORC1,
4056,DPPA4,
4057,LINC01205,
4058,RP11-553A10.1,
4059,PVRL3-AS1,
4060,PVRL3,
4061,CD96,
4062,ZBED2,
4063,PLCXD2,
4064,PHLDB2,
4065,ABHD10,
4066,TMPRSS7,
4067,C3orf52,
4068,GCSAM,
4069,CD200,
4070,BTLA,
4071,ATG3,
4072,SLC35A5,
4073,CCDC80,
4074,CD200R1,
4075,RP11-484K9.4,
4076,GTPBP8,
4077,C3orf17,
4078,RP11-572M11.4,
4079,RP11-572M11.3,
4080,BOC,
4081,CFAP44,
4082,SPICE1,
4083,SIDT1,
4084,SIDT1-AS1,
4085,USF3,
4086,NAA50,
4087,ATP6V1A,
4088,GRAMD1C,
4089,ZDHHC23,
4090,CCDC191,
4091,QTRTD1,
4092,RP11-553L6.2,
4093,ZNF80,
4094,TIGIT,
4095,RP11-553L6.5,
4096,ZBTB20,
4097,ZBTB20-AS2,
4098,ZBTB20-AS4,
4099,AC069063.2,
4100,GAP43,
4101,LSAMP,
4102,RP11-384F7.2,
4103,IGSF11,
4104,UPK1B,
4105,B4GALT4,
4106,ARHGAP31,
4107,TMEM39A,
4108,POGLUT1,
4109,RP11-190C22.8,
4110,TIMMDC1,
4111,CD80,
4112,RP11-190C22.9,
4113,ADPRH,
4114,PLA1A,
4115,POPDC2,
4116,COX17,
4117,MAATS1,
4118,GSK3B,
4119,RP11-18H7.1,
4120,LRRC58,
4121,FSTL1,
4122,NDUFB4,
4123,HGD,
4124,RABL3,
4125,GTF2E1,
4126,POLQ,
4127,HCLS1,
4128,GOLGB1,
4129,IQCB1,
4130,EAF2,
4131,SLC15A2,
4132,ILDR1,
4133,CD86,
4134,CSTA,
4135,CCDC58,
4136,FAM162A,
4137,WDR5B,
4138,RP11-299J3.8,
4139,KPNA1,
4140,PARP9,
4141,DTX3L,
4142,PARP15,
4143,PARP14,
4144,HSPBAP1,
4145,DIRC2,
4146,RP11-67L2.2,
4147,SEMA5B,
4148,PDIA5,
4149,SEC22A,
4150,ADCY5,
4151,RP11-797D24.4,
4152,HACD2,
4153,MYLK-AS1,
4154,MYLK,
4155,RP11-9N20.3,
4156,CCDC14,
4157,ROPN1,
4158,KALRN,
4159,UMPS,
4160,ITGB5,
4161,HEG1,
4162,SLC12A8,
4163,ZNF148,
4164,SNX4,
4165,OSBPL11,
4166,RP11-666A20.4,
4167,ALG1L,
4168,ROPN1B,
4169,SLC41A3,
4170,ALDH1L1,
4171,KLF15,
4172,ZXDC,
4173,UROC1,
4174,TXNRD3,
4175,CHCHD6,
4176,PLXNA1,
4177,LINC01471,
4178,RP11-153F10.2,
4179,TPRA1,
4180,MCM2,
4181,PODXL2,
4182,ABTB1,
4183,MGLL,
4184,KBTBD12,
4185,SEC61A1,
4186,RUVBL1,
4187,EEFSEC,
4188,GATA2,
4189,GATA2-AS1,
4190,LINC01565,
4191,RPN1,
4192,RAB7A,
4193,ACAD9,
4194,KIAA1257,
4195,EFCC1,
4196,RP11-434H6.6,
4197,ISY1,
4198,RP11-434H6.7,
4199,CNBP,
4200,COPG1,
4201,HMCES,
4202,H1FX,
4203,H1FX-AS1,
4204,MBD4,
4205,IFT122,
4206,PLXND1,
4207,TMCC1,
4208,TMCC1-AS1,
4209,TRH,
4210,ALG1L2,
4211,RP11-93K22.13,
4212,RP11-77P16.4,
4213,COL6A5,
4214,COL6A6,
4215,PIK3R4,
4216,ATP2C1,
4217,ASTE1,
4218,NEK11,
4219,NUDT16,
4220,MRPL3,
4221,RP11-517B11.4,
4222,ACPP,
4223,DNAJC13,
4224,ACAD11,
4225,NPHP3-ACAD11,
4226,ACKR4,
4227,UBA5,
4228,NPHP3,
4229,TMEM108,
4230,BFSP2,
4231,BFSP2-AS1,
4232,CDV3,
4233,TOPBP1,
4234,TF,
4235,SRPRB,
4236,RAB6B,
4237,C3orf36,
4238,SLCO2A1,
4239,RYK,
4240,RP11-200A1.1,
4241,RP11-375I20.6,
4242,AMOTL2,
4243,ANAPC13,
4244,CEP63,
4245,EPHB1,
4246,KY,
4247,PPP2R3A,
4248,RP11-305O4.3,
4249,MSL2,
4250,PCCB,
4251,STAG1,
4252,RP11-102M11.2,
4253,SLC35G2,
4254,RP11-731C17.2,
4255,NCK1-AS1,
4256,NCK1,
4257,IL20RB,
4258,RP11-461M2.2,
4259,DZIP1L,
4260,DBR1,
4261,ARMC8,
4262,NME9,
4263,MRAS,
4264,ESYT3,
4265,CEP70,
4266,FAIM,
4267,PIK3CB,
4268,MRPS22,
4269,RP11-219D15.3,
4270,COPB2,
4271,RP11-319G6.1,
4272,RBP1,
4273,NMNAT3,
4274,CLSTN2,
4275,SLC25A36,
4276,SPSB4,
4277,PXYLP1,
4278,ZBTB38,
4279,RASA2,
4280,RNF7,
4281,GRK7,
4282,ATP1B3,
4283,ATP1B3-AS1,
4284,TFDP2,
4285,GK5,
4286,XRN1,
4287,ATR,
4288,PLS1,
4289,TRPC1,
4290,PCOLCE2,
4291,PAQR9-AS1,
4292,U2SURP,
4293,RP11-91G21.1,
4294,CHST2,
4295,SLC9A9,
4296,C3orf58,
4297,RP11-274H2.3,
4298,PLOD2,
4299,PLSCR4,
4300,PLSCR2,
4301,PLSCR1,
4302,ZIC4,
4303,ZIC1,
4304,AGTR1,
4305,CPB1,
4306,CPA3,
4307,GYG1,
4308,HLTF,
4309,HPS3,
4310,CP,
4311,RP11-206M11.7,
4312,TM4SF18,
4313,TM4SF1,
4314,TM4SF1-AS1,
4315,TM4SF4,
4316,WWTR1,
4317,COMMD2,
4318,ANKUB1,
4319,RNF13,
4320,PFN2,
4321,RP11-651P23.5,
4322,LINC01213,
4323,LINC01214,
4324,TSC22D2,
4325,SERP1,
4326,EIF2A,
4327,SELT,
4328,ERICH6,
4329,ERICH6-AS1,
4330,SIAH2,
4331,MED12L,
4332,GPR171,
4333,P2RY14,
4334,GPR87,
4335,P2RY13,
4336,P2RY12,
4337,IGSF10,
4338,RP11-454C18.1,
4339,AADACL2-AS1,
4340,AADAC,
4341,SUCNR1,
4342,RP11-246A10.1,
4343,MBNL1,
4344,MBNL1-AS1,
4345,P2RY1,
4346,RP11-529G21.2,
4347,RAP2B,
4348,ARHGEF26,
4349,DHX36,
4350,MME,
4351,RP11-451G4.2,
4352,C3orf33,
4353,SLC33A1,
4354,GMPS,
4355,KCNAB1,
4356,RP11-305K5.1,
4357,SSR3,
4358,TIPARP-AS1,
4359,TIPARP,
4360,LINC00886,
4361,LEKR1,
4362,RP11-6F2.5,
4363,CCNL1,
4364,RP11-555M1.3,
4365,VEPH1,
4366,PTX3,
4367,PQLC2L,
4368,SHOX2,
4369,RSRC1,
4370,RP11-538P18.2,
4371,MLF1,
4372,GFM1,
4373,LXN,
4374,RP11-379F4.7,
4375,RP11-379F4.6,
4376,RARRES1,
4377,MFSD1,
4378,RP11-379F4.4,
4379,RP11-379F4.9,
4380,IQCJ,
4381,SCHIP1,
4382,IL12A-AS1,
4383,IL12A,
4384,C3orf80,
4385,IFT80,
4386,SMC4,
4387,TRIM59,
4388,KPNA4,
4389,ARL14,
4390,RP11-16N11.2,
4391,PPM1L,
4392,B3GALNT1,
4393,NMD3,
4394,SPTSSB,
4395,RP11-3P17.4,
4396,BCHE,
4397,WDR49,
4398,PDCD10,
4399,SERPINI1,
4400,RP11-298O21.2,
4401,LINC01330,
4402,GOLIM4,
4403,MECOM,
4404,ACTRT3,
4405,RP11-816J6.3,
4406,MYNN,
4407,RP11-362K14.5,
4408,LRRC34,
4409,RP11-362K14.7,
4410,RP11-362K14.6,
4411,LRRC31,
4412,RP11-379K17.4,
4413,SEC62,
4414,GPR160,
4415,PHC3,
4416,RP11-379K17.12,
4417,PRKCI,
4418,RP11-543D10.2,
4419,SKIL,
4420,CLDN11,
4421,SLC7A14,
4422,RPL22L1,
4423,EIF5A2,
4424,TNIK,
4425,PLD1,
4426,FNDC3B,
4427,TNFSF10,
4428,RP11-408H1.3,
4429,NCEH1,
4430,ECT2,
4431,NLGN1,
4432,NAALADL2,
4433,LINC01209,
4434,TBL1XR1,
4435,LINC00501,
4436,LINC00578,
4437,RP11-114M1.2,
4438,RP11-114M1.1,
4439,KCCAT211,
4440,RP11-33A14.1,
4441,KCNMB2,
4442,ZMAT3,
4443,PIK3CA,
4444,KCNMB3,
4445,ZNF639,
4446,RP11-255C15.3,
4447,MFN1,
4448,GNB4,
4449,AC007620.3,
4450,RP11-145M9.5,
4451,ACTL6A,
4452,MRPL47,
4453,NDUFB5,
4454,USP13,
4455,PEX5L,
4456,TTC14,
4457,CCDC39,
4458,FXR1,
4459,DNAJC19,
4460,SOX2,
4461,RP11-225N10.1,
4462,ATP11B,
4463,RP11-531F16.4,
4464,DCUN1D1,
4465,MCCC1,
4466,LAMP3,
4467,MCF2L2,
4468,B3GNT5,
4469,KLHL6,
4470,KLHL24,
4471,YEATS2,
4472,YEATS2-AS1,
4473,MAP6D1,
4474,PARL,
4475,ABCC5,
4476,RP11-778D9.13,
4477,RP11-778D9.12,
4478,EIF2B5,
4479,DVL3,
4480,AP2M1,
4481,ABCF3,
4482,VWA5B2,
4483,ALG3,
4484,ECE2,
4485,PSMD2,
4486,EIF4G1,
4487,FAM131A,
4488,CLCN2,
4489,POLR2H,
4490,THPO,
4491,CHRD,
4492,EIF2B5-AS1,
4493,EPHB3,
4494,MAGEF1,
4495,RP11-329B9.4,
4496,RP11-329B9.3,
4497,RP11-329B9.5,
4498,VPS8,
4499,C3orf70,
4500,EHHADH,
4501,MAP3K13,
4502,TMEM41A,
4503,LIPH,
4504,SENP2,
4505,IGF2BP2,
4506,TRA2B,
4507,ETV5,
4508,DGKG,
4509,CRYGS,
4510,TBCCD1,
4511,DNAJB11,
4512,RP11-573D15.8,
4513,RP11-573D15.9,
4514,EIF4A2,
4515,RFC4,
4516,RP11-573D15.2,
4517,ST6GAL1,
4518,RPL39L,
4519,MASP1,
4520,RTP4,
4521,SST,
4522,RP11-211G3.3,
4523,BCL6,
4524,RP11-211G3.2,
4525,RP11-132N15.3,
4526,LPP-AS2,
4527,LPP,
4528,TPRG1-AS1,
4529,TPRG1,
4530,TP63,
4531,P3H2,
4532,P3H2-AS1,
4533,CLDN1,
4534,CLDN16,
4535,IL1RAP,
4536,OSTN-AS1,
4537,UTS2B,
4538,CCDC50,
4539,RP11-197K6.1,
4540,FGF12,
4541,MB21D2,
4542,HRASLS,
4543,ATP13A5,
4544,ATP13A4,
4545,OPA1,
4546,RP11-699L21.1,
4547,HES1,
4548,RP11-513G11.4,
4549,LINC00887,
4550,LRRC15,
4551,ATP13A3,
4552,LINC00884,
4553,TMEM44-AS1,
4554,TMEM44,
4555,AC046143.3,
4556,LSG1,
4557,FAM43A,
4558,AC090505.4,
4559,XXYLT1,
4560,XXYLT1-AS2,
4561,ACAP2,
4562,PPP1R2,
4563,AC091633.3,
4564,APOD,
4565,AC069513.4,
4566,LINC00969,
4567,MUC20,
4568,MUC4,
4569,TNK2,
4570,TNK2-AS1,
4571,AC124944.3,
4572,RP11-480A16.1,
4573,TFRC,
4574,LINC00885,
4575,ZDHHC19,
4576,SLC51A,
4577,PCYT1A,
4578,TCTEX1D2,
4579,TM4SF19-AS1,
4580,UBXN7,
4581,RNF168,
4582,CTD-2002J20.1,
4583,WDR53,
4584,FBXO45,
4585,LINC01063,
4586,NRROS,
4587,PIGX,
4588,CEP19,
4589,PAK2,
4590,SENP5,
4591,NCBP2,
4592,NCBP2-AS1,
4593,NCBP2-AS2,
4594,PIGZ,
4595,MFI2,
4596,MFI2-AS1,
4597,DLG1,
4598,DLG1-AS1,
4599,BDH1,
4600,RP11-496H1.2,
4601,AC024560.2,
4602,RUBCN,
4603,FYTTD1,
4604,RP11-803P9.1,
4605,LRCH3,
4606,IQCG,
4607,RPL35A,
4608,LMLN,
4609,ZNF595,
4610,ZNF718,
4611,ZNF732,
4612,ZNF141,
4613,RP11-2H3.6,
4614,ZNF721,
4615,PIGG,
4616,PDE6B,
4617,RP11-1191J2.2,
4618,RP11-1191J2.5,
4619,ATP5I,
4620,MYL5,
4621,MFSD7,
4622,PCGF3,
4623,RP11-440L14.4,
4624,RP11-440L14.1,
4625,CPLX1,
4626,GAK,
4627,TMEM175,
4628,DGKQ,
4629,SLC26A1,
4630,IDUA,
4631,FGFRL1,
4632,RNF212,
4633,AC092535.3,
4634,SPON2,
4635,RP11-20I20.4,
4636,CTBP1-AS,
4637,CTBP1,
4638,CTBP1-AS2,
4639,MAEA,
4640,UVSSA,
4641,CRIPAK,
4642,RP11-1398P2.1,
4643,FAM53A,
4644,SLBP,
4645,RP11-572O17.1,
4646,TMEM129,
4647,TACC3,
4648,FGFR3,
4649,LETM1,
4650,WHSC1,
4651,NELFA,
4652,C4orf48,
4653,NAT8L,
4654,POLN,
4655,HAUS3,
4656,MXD4,
4657,ZFYVE28,
4658,CFAP99,
4659,RNF4,
4660,FAM193A,
4661,TNIP2,
4662,SH3BP2,
4663,ADD1,
4664,MFSD10,
4665,NOP14-AS1,
4666,NOP14,
4667,GRK4,
4668,HTT,
4669,MSANTD1,
4670,RGS12,
4671,HGFAC,
4672,DOK7,
4673,LRPAP1,
4674,ADRA2C,
4675,TMEM128,
4676,LYAR,
4677,ZBTB49,
4678,NSG1,
4679,STX18,
4680,STX18-AS1,
4681,MSX1,
4682,CYTL1,
4683,STK32B,
4684,EVC2,
4685,EVC,
4686,CRMP1,
4687,JAKMIP1,
4688,RP11-586D19.1,
4689,RP11-586D19.2,
4690,WFS1,
4691,PPP2R2C,
4692,MAN2B2,
4693,MRFAP1,
4694,RP11-539L10.3,
4695,AC093323.3,
4696,RP11-539L10.2,
4697,S100P,
4698,MRFAP1L1,
4699,BLOC1S4,
4700,KIAA0232,
4701,TBC1D14,
4702,RP11-367J11.2,
4703,CCDC96,
4704,TADA2B,
4705,GRPEL1,
4706,RP11-367J11.3,
4707,SORCS2,
4708,AFAP1,
4709,ABLIM2,
4710,SH3TC1,
4711,HTRA3,
4712,RP11-774O3.3,
4713,ACOX3,
4714,TRMT44,
4715,RP11-689P11.2,
4716,GPR78,
4717,CPZ,
4718,SLC2A9,
4719,WDR1,
4720,ZNF518B,
4721,CLNK,
4722,RP11-61G19.2,
4723,HS3ST1,
4724,RP11-281P23.1,
4725,RP11-22A3.2,
4726,RAB28,
4727,BOD1L1,
4728,LINC01085,
4729,LINC00504,
4730,CPEB2,
4731,RP11-665G4.1,
4732,C1QTNF7,
4733,CC2D2A,
4734,RP11-799M12.2,
4735,FBXL5,
4736,FAM200B,
4737,BST1,
4738,CD38,
4739,FGFBP1,
4740,FGFBP2,
4741,PROM1,
4742,TAPT1,
4743,TAPT1-AS1,
4744,LDB2,
4745,QDPR,
4746,LAP3,
4747,AC006160.5,
4748,MED28,
4749,FAM184B,
4750,DCAF16,
4751,NCAPG,
4752,LCORL,
4753,RP11-608O21.1,
4754,SLIT2,
4755,PACRGL,
4756,ADGRA3,
4757,PPARGC1A,
4758,DHX15,
4759,RP11-496D24.2,
4760,SOD3,
4761,CCDC149,
4762,LGI2,
4763,SEPSECS,
4764,SEPSECS-AS1,
4765,PI4K2B,
4766,ZCCHC4,
4767,ANAPC4,
4768,RP11-302F12.3,
4769,SLC34A2,
4770,SEL1L3,
4771,RP11-302F12.10,
4772,SMIM20,
4773,RBPJ,
4774,TBC1D19,
4775,STIM2,
4776,RP11-293A21.1,
4777,RP11-415C15.3,
4778,PCDH7,
4779,RP11-734I18.1,
4780,ARAP2,
4781,RP11-431M7.3,
4782,DTHD1,
4783,C4orf19,
4784,RP11-36B15.1,
4785,RELL1,
4786,PGM2,
4787,AC021106.1,
4788,TBC1D1,
4789,RP11-83C7.1,
4790,KLF3,
4791,TLR10,
4792,TLR1,
4793,TLR6,
4794,FAM114A1,
4795,TMEM156,
4796,KLHL5,
4797,WDR19,
4798,RFC1,
4799,KLB,
4800,RPL9,
4801,LIAS,
4802,UGDH,
4803,UGDH-AS1,
4804,SMIM14,
4805,RP11-539G18.3,
4806,UBE2K,
4807,PDS5A,
4808,N4BP2,
4809,RHOH,
4810,RBM47,
4811,NSUN7,
4812,APBB2,
4813,UCHL1,
4814,LIMCH1,
4815,TMEM33,
4816,DCAF4L1,
4817,SLC30A9,
4818,BEND4,
4819,SHISA3,
4820,ATP8A1,
4821,RP11-109E24.2,
4822,RP11-109E24.1,
4823,RP11-663P9.1,
4824,LVCAT1,
4825,YIPF7,
4826,GUF1,
4827,GNPDA2,
4828,RP11-700J17.1,
4829,RP11-700J17.2,
4830,GABRA2,
4831,GABRB1,
4832,COMMD8,
4833,ATP10D,
4834,CORIN,
4835,RP11-121C2.2,
4836,NFXL1,
4837,NIPAL1,
4838,CNGA1,
4839,TXK,
4840,TEC,
4841,SLAIN2,
4842,SLC10A4,
4843,FRYL,
4844,OCIAD1,
4845,OCIAD2,
4846,CWH43,
4847,DCUN1D4,
4848,RP11-365H22.2,
4849,LRRC66,
4850,SGCB,
4851,SPATA18,
4852,USP46,
4853,USP46-AS1,
4854,ERVMER34-1,
4855,RASL11B,
4856,SCFD2,
4857,FIP1L1,
4858,LNX1,
4859,RP11-571I18.4,
4860,CHIC2,
4861,PDGFRA,
4862,KIT,
4863,KDR,
4864,SRD5A3,
4865,RP11-177J6.1,
4866,TMEM165,
4867,CLOCK,
4868,NMU,
4869,EXOC1,
4870,CEP135,
4871,KIAA1211,
4872,AASDH,
4873,RP11-646I6.5,
4874,PPAT,
4875,PAICS,
4876,SRP72,
4877,ARL9,
4878,THEGL,
4879,HOPX,
4880,SPINK2,
4881,REST,
4882,RP11-738E22.3,
4883,NOA1,
4884,POLR2B,
4885,IGFBP7,
4886,IGFBP7-AS1,
4887,ADGRL3,
4888,RP11-798L4.1,
4889,EPHA5,
4890,RP11-584P21.2,
4891,CENPC,
4892,STAP1,
4893,UBA6,
4894,UBA6-AS1,
4895,YTHDC1,
4896,TMPRSS11E,
4897,UGT2B17,
4898,UGT2B15,
4899,UGT2B11,
4900,UGT2B7,
4901,SULT1B1,
4902,CSN2,
4903,ODAM,
4904,FDCSP,
4905,CSN3,
4906,PROL1,
4907,ENAM,
4908,JCHAIN,
4909,UTP3,
4910,RUFY3,
4911,GRSF1,
4912,MOB1B,
4913,DCK,
4914,SLC4A4,
4915,NPFFR2,
4916,ADAMTS3,
4917,COX18,
4918,ANKRD17,
4919,RP11-692D12.1,
4920,ALB,
4921,AFP,
4922,RASSF6,
4923,CXCL8,
4924,CXCL6,
4925,PF4V1,
4926,CXCL1,
4927,CXCL5,
4928,CXCL3,
4929,CXCL2,
4930,MTHFD2L,
4931,RP11-629B11.5,
4932,EREG,
4933,AREG,
4934,BTC,
4935,PARM1,
4936,RCHY1,
4937,THAP6,
4938,C4orf26,
4939,CDKL2,
4940,G3BP2,
4941,USO1,
4942,RP11-556N4.1,
4943,PPEF2,
4944,NAAA,
4945,SDAD1,
4946,CXCL9,
4947,ART3,
4948,CXCL10,
4949,CXCL11,
4950,NUP54,
4951,SCARB2,
4952,FAM47E,
4953,STBD1,
4954,CCDC158,
4955,SHROOM3,
4956,RP11-359D14.2,
4957,11-Sep,
4958,CCNI,
4959,CCNG2,
4960,CXCL13,
4961,CNOT6L,
4962,MRPL1,
4963,FRAS1,
4964,ANXA3,
4965,LINC01094,
4966,RP11-109G23.3,
4967,BMP2K,
4968,PAQR3,
4969,LINC01088,
4970,LINC00989,
4971,ANTXR2,
4972,PRDM8,
4973,C4orf22,
4974,PRKG2,
4975,RASGEF1B,
4976,RP11-127B20.2,
4977,HNRNPD,
4978,RP11-127B20.3,
4979,HNRNPDL,
4980,ENOPH1,
4981,TMEM150C,
4982,SCD5,
4983,SEC31A,
4984,THAP9-AS1,
4985,THAP9,
4986,LIN54,
4987,COPS4,
4988,PLAC8,
4989,COQ2,
4990,HPSE,
4991,HELQ,
4992,MRPS18C,
4993,FAM175A,
4994,GPAT3,
4995,NKX6-1,
4996,CDS1,
4997,WDFY3,
4998,WDFY3-AS1,
4999,ARHGAP24,
5000,RP13-514E23.2,
5001,MAPK10,
5002,PTPN13,
5003,SLC10A6,
5004,C4orf36,
5005,AFF1,
5006,KLHL8,
5007,HSD17B13,
5008,HSD17B11,
5009,NUDT9,
5010,SPARCL1,
5011,MEPE,
5012,SPP1,
5013,PKD2,
5014,ABCG2,
5015,PPM1K,
5016,RP11-10L7.1,
5017,HERC6,
5018,HERC5,
5019,PYURF,
5020,HERC3,
5021,NAP1L5,
5022,FAM13A-AS1,
5023,FAM13A,
5024,TIGD2,
5025,RP11-84C13.2,
5026,GPRIN3,
5027,RP11-115D19.1,
5028,SNCA,
5029,RP11-115D19.3,
5030,MMRN1,
5031,CCSER1,
5032,SMARCAD1,
5033,HPGDS,
5034,PDLIM5,
5035,RP11-554D13.1,
5036,BMPR1B,
5037,UNC5C,
5038,RP11-710C12.1,
5039,RP11-145G20.1,
5040,STPG2,
5041,RP11-323J4.1,
5042,RAP1GDS1,
5043,TSPAN5,
5044,RP11-1299A16.3,
5045,EIF4E,
5046,METAP1,
5047,RP11-571L19.8,
5048,ADH5,
5049,RP11-696N14.1,
5050,ADH4,
5051,ADH1A,
5052,ADH1B,
5053,ADH1C,
5054,TRMT10A,
5055,MTTP,
5056,DAPP1,
5057,LAMTOR3,
5058,DNAJB14,
5059,H2AFZ,
5060,DDIT4L,
5061,EMCN,
5062,PPP3CA,
5063,FLJ20021,
5064,BANK1,
5065,SLC39A8,
